,session_start,session_end
498,2017-09-29 01:45:00,2017-09-29 02:45:00
499,2017-09-29 02:55:00,2017-09-29 02:55:00
500,2017-09-29 03:05:00,2017-09-29 03:10:00
501,2017-09-29 03:20:00,2017-09-29 03:45:00
502,2017-09-29 04:05:00,2017-09-29 04:20:00
503,2017-09-29 04:35:00,2017-09-29 04:50:00
504,2017-09-29 20:45:00,2017-09-29 21:00:00
505,2017-09-29 21:10:00,2017-09-30 04:00:00
506,2017-09-30 04:10:00,2017-09-30 04:25:00
507,2017-09-30 04:35:00,2017-09-30 05:20:00
508,2017-09-30 06:00:00,2017-09-30 09:50:00
509,2017-09-30 14:00:00,2017-09-30 14:00:00
510,2017-10-01 23:05:00,2017-10-01 23:20:00
511,2017-10-01 23:30:00,2017-10-01 23:35:00
512,2017-10-01 23:50:00,2017-10-01 23:50:00
513,2017-10-02 00:00:00,2017-10-02 01:10:00
514,2017-10-02 01:45:00,2017-10-02 01:50:00
515,2017-10-02 02:25:00,2017-10-02 02:45:00
516,2017-10-02 02:55:00,2017-10-02 03:40:00
517,2017-10-02 03:50:00,2017-10-02 06:15:00
518,2017-10-02 06:25:00,2017-10-02 07:20:00
519,2017-10-02 08:05:00,2017-10-02 08:20:00
520,2017-10-02 09:00:00,2017-10-02 09:05:00
521,2017-10-02 09:15:00,2017-10-02 09:15:00
522,2017-10-02 09:25:00,2017-10-02 09:25:00
523,2017-10-02 09:35:00,2017-10-02 09:45:00
524,2017-10-02 09:55:00,2017-10-02 11:20:00
525,2017-10-05 19:05:00,2017-10-05 19:05:00
526,2017-10-07 01:25:00,2017-10-07 02:30:00
527,2017-10-07 03:20:00,2017-10-07 03:35:00
528,2017-10-07 11:10:00,2017-10-07 11:15:00
529,2017-10-07 12:05:00,2017-10-07 12:05:00
530,2017-10-07 12:25:00,2017-10-07 12:25:00
531,2017-10-07 12:45:00,2017-10-07 12:45:00
532,2017-10-07 13:20:00,2017-10-07 13:20:00
533,2017-10-07 13:30:00,2017-10-07 13:30:00
534,2017-10-07 14:25:00,2017-10-07 14:25:00
535,2017-10-09 00:15:00,2017-10-09 00:15:00
536,2017-10-09 00:30:00,2017-10-09 00:30:00
537,2017-10-09 00:55:00,2017-10-09 00:55:00
538,2017-10-09 01:30:00,2017-10-09 01:30:00
539,2017-10-09 03:10:00,2017-10-09 03:10:00
540,2017-10-09 03:45:00,2017-10-09 03:45:00
541,2017-10-09 05:10:00,2017-10-09 05:10:00
542,2017-10-09 07:35:00,2017-10-09 07:40:00
543,2017-10-11 21:45:00,2017-10-11 22:50:00
544,2017-10-12 17:25:00,2017-10-12 17:35:00
545,2017-10-12 17:45:00,2017-10-12 17:50:00
546,2017-10-12 18:00:00,2017-10-12 18:05:00
547,2017-10-12 18:15:00,2017-10-12 18:15:00
548,2017-10-12 18:30:00,2017-10-12 18:35:00
549,2017-10-12 18:45:00,2017-10-12 19:20:00
550,2017-10-12 19:30:00,2017-10-12 19:55:00
551,2017-10-12 20:05:00,2017-10-12 22:35:00
552,2017-10-13 16:50:00,2017-10-13 16:50:00
553,2017-10-13 17:55:00,2017-10-13 18:10:00
554,2017-10-13 18:30:00,2017-10-13 18:35:00
555,2017-10-13 19:00:00,2017-10-13 19:00:00
556,2017-10-13 20:00:00,2017-10-13 20:10:00
557,2017-10-13 20:20:00,2017-10-13 20:40:00
558,2017-10-13 20:50:00,2017-10-13 20:50:00
559,2017-10-13 21:05:00,2017-10-13 21:25:00
560,2017-10-13 21:35:00,2017-10-13 21:55:00
561,2017-10-13 23:40:00,2017-10-14 00:30:00
562,2017-10-14 00:45:00,2017-10-14 01:00:00
563,2017-10-14 01:55:00,2017-10-14 01:55:00
564,2017-10-14 02:05:00,2017-10-14 02:05:00
565,2017-10-14 03:25:00,2017-10-14 04:35:00
566,2017-10-14 16:00:00,2017-10-14 16:00:00
567,2017-10-15 08:45:00,2017-10-15 08:45:00
568,2017-10-15 09:30:00,2017-10-15 09:30:00
569,2017-10-15 10:30:00,2017-10-15 10:30:00
570,2017-10-15 11:10:00,2017-10-15 11:10:00
571,2017-10-15 11:25:00,2017-10-15 11:30:00
572,2017-10-15 11:45:00,2017-10-15 11:45:00
573,2017-10-15 12:25:00,2017-10-15 12:25:00
574,2017-10-16 14:50:00,2017-10-16 14:50:00
575,2017-10-17 07:15:00,2017-10-17 07:15:00
576,2017-10-17 15:40:00,2017-10-17 16:15:00
577,2017-10-17 16:50:00,2017-10-17 16:50:00
578,2017-10-17 17:05:00,2017-10-19 03:40:00
579,2017-10-19 03:50:00,2017-10-19 11:05:00
580,2017-10-19 11:35:00,2017-10-19 11:35:00
581,2017-10-19 21:25:00,2017-10-20 00:40:00
582,2017-10-20 02:50:00,2017-10-20 05:20:00
583,2017-10-20 05:45:00,2017-10-20 05:45:00
584,2017-10-20 11:50:00,2017-10-20 13:50:00
585,2017-10-20 14:35:00,2017-10-20 14:35:00
586,2017-10-20 16:00:00,2017-10-20 16:05:00
587,2017-10-21 09:40:00,2017-10-21 09:50:00
588,2017-10-21 15:50:00,2017-10-21 15:55:00
589,2017-10-21 17:40:00,2017-10-21 17:45:00
590,2017-10-21 18:55:00,2017-10-21 19:00:00
591,2017-10-21 19:10:00,2017-10-21 20:05:00
592,2017-10-21 20:20:00,2017-10-21 20:20:00
593,2017-10-21 20:40:00,2017-10-21 20:40:00
594,2017-10-22 11:05:00,2017-10-22 11:05:00
595,2017-10-23 00:30:00,2017-10-23 00:30:00
596,2017-10-23 08:00:00,2017-10-23 08:00:00
597,2017-10-23 08:35:00,2017-10-23 08:50:00
598,2017-10-23 11:00:00,2017-10-23 11:00:00
599,2017-10-23 11:10:00,2017-10-23 11:10:00
600,2017-10-23 11:25:00,2017-10-23 11:25:00
601,2017-10-23 12:25:00,2017-10-23 12:25:00
602,2017-10-23 13:10:00,2017-10-23 13:25:00
603,2017-10-23 13:35:00,2017-10-23 13:50:00
604,2017-10-23 14:10:00,2017-10-23 14:25:00
605,2017-10-23 17:55:00,2017-10-23 19:00:00
606,2017-10-23 19:10:00,2017-10-23 19:10:00
607,2017-10-23 19:25:00,2017-10-23 19:25:00
608,2017-10-23 20:15:00,2017-10-23 20:40:00
609,2017-10-25 09:45:00,2017-10-25 09:45:00
610,2017-10-25 09:55:00,2017-10-25 10:10:00
611,2017-10-26 01:00:00,2017-10-26 01:00:00
612,2017-10-26 05:30:00,2017-10-26 05:30:00
613,2017-10-26 10:40:00,2017-10-26 10:45:00
614,2017-10-26 10:55:00,2017-10-26 11:00:00
615,2017-10-26 11:30:00,2017-10-26 11:30:00
616,2017-10-26 11:40:00,2017-10-26 11:40:00
617,2017-10-27 09:50:00,2017-10-27 19:15:00
618,2017-10-27 19:25:00,2017-10-27 19:40:00
619,2017-10-27 19:55:00,2017-10-27 19:55:00
620,2017-10-27 20:30:00,2017-10-27 20:40:00
621,2017-10-27 20:50:00,2017-10-27 20:50:00
622,2017-10-28 00:50:00,2017-10-28 00:50:00
623,2017-10-28 08:45:00,2017-10-28 08:50:00
624,2017-10-28 09:00:00,2017-10-28 09:05:00
625,2017-10-28 09:20:00,2017-10-28 09:25:00
626,2017-10-28 10:00:00,2017-10-28 10:00:00
627,2017-10-28 15:00:00,2017-10-28 15:00:00
628,2017-10-30 17:15:00,2017-10-30 17:15:00
629,2017-10-31 00:55:00,2017-10-31 01:10:00
630,2017-10-31 03:05:00,2017-10-31 03:05:00
631,2017-10-31 07:45:00,2017-10-31 07:45:00
632,2017-10-31 08:00:00,2017-10-31 08:05:00
633,2017-10-31 21:20:00,2017-11-01 00:20:00
634,2017-11-01 04:30:00,2017-11-01 04:30:00
635,2017-11-01 19:30:00,2017-11-01 20:25:00
636,2017-11-01 20:35:00,2017-11-01 20:35:00
637,2017-11-02 15:55:00,2017-11-02 15:55:00
638,2017-11-02 16:05:00,2017-11-02 16:30:00
639,2017-11-02 16:50:00,2017-11-02 16:50:00
640,2017-11-02 17:05:00,2017-11-02 17:05:00
641,2017-11-02 17:20:00,2017-11-02 17:25:00
642,2017-11-02 19:05:00,2017-11-02 19:10:00
643,2017-11-04 09:15:00,2017-11-04 10:05:00
644,2017-11-04 10:20:00,2017-11-04 10:20:00
645,2017-11-05 07:45:00,2017-11-05 07:45:00
646,2017-11-05 08:05:00,2017-11-05 08:05:00
647,2017-11-06 10:00:00,2017-11-06 10:00:00
648,2017-11-06 10:35:00,2017-11-06 11:30:00
649,2017-11-06 11:40:00,2017-11-06 12:10:00
650,2017-11-06 12:45:00,2017-11-06 12:45:00
651,2017-11-06 13:55:00,2017-11-06 13:55:00
652,2017-11-06 14:15:00,2017-11-06 14:15:00
653,2017-11-06 14:30:00,2017-11-06 14:40:00
654,2017-11-06 14:50:00,2017-11-06 15:00:00
655,2017-11-07 01:10:00,2017-11-07 01:10:00
656,2017-11-07 08:00:00,2017-11-07 08:15:00
657,2017-11-08 03:30:00,2017-11-08 03:30:00
658,2017-11-09 14:35:00,2017-11-09 14:35:00
659,2017-11-09 14:45:00,2017-11-09 14:45:00
660,2017-11-09 18:45:00,2017-11-09 18:45:00
661,2017-11-10 14:25:00,2017-11-10 14:30:00
662,2017-11-11 23:20:00,2017-11-11 23:20:00
663,2017-11-14 08:40:00,2017-11-14 08:40:00
664,2017-11-14 08:55:00,2017-11-14 08:55:00
665,2017-11-14 09:05:00,2017-11-14 09:05:00
666,2017-11-16 16:00:00,2017-11-16 16:00:00
667,2017-11-16 16:20:00,2017-11-16 16:20:00
668,2017-11-16 17:10:00,2017-11-16 17:10:00
669,2017-11-16 19:15:00,2017-11-16 20:05:00
670,2017-11-17 10:15:00,2017-11-17 10:30:00
671,2017-11-17 10:45:00,2017-11-17 10:55:00
672,2017-11-17 13:40:00,2017-11-17 13:40:00
673,2017-11-17 15:05:00,2017-11-17 15:05:00
674,2017-11-18 19:05:00,2017-11-18 19:10:00
675,2017-11-18 20:45:00,2017-11-18 20:45:00
676,2017-11-18 22:00:00,2017-11-18 22:00:00
677,2017-11-18 22:35:00,2017-11-18 22:40:00
678,2017-11-19 03:35:00,2017-11-19 03:35:00
679,2017-11-19 03:50:00,2017-11-19 03:50:00
680,2017-11-19 04:35:00,2017-11-19 04:55:00
681,2017-11-19 08:20:00,2017-11-19 08:20:00
682,2017-11-19 09:15:00,2017-11-19 09:15:00
683,2017-11-19 11:20:00,2017-11-19 11:25:00
684,2017-11-19 15:00:00,2017-11-19 15:00:00
685,2017-11-19 17:45:00,2017-11-19 17:55:00
686,2017-11-19 18:05:00,2017-11-19 18:20:00
687,2017-11-20 07:10:00,2017-11-20 07:10:00
688,2017-11-22 06:25:00,2017-11-22 06:40:00
689,2017-11-22 07:00:00,2017-11-22 07:20:00
690,2017-11-23 14:50:00,2017-11-23 14:50:00
691,2017-11-25 12:20:00,2017-11-25 12:35:00
692,2017-11-26 08:15:00,2017-11-26 08:15:00
693,2017-11-26 09:00:00,2017-11-26 09:10:00
694,2017-11-26 10:15:00,2017-11-26 10:15:00
695,2017-11-26 10:35:00,2017-11-26 10:35:00
696,2017-11-26 10:45:00,2017-11-26 12:00:00
697,2017-11-26 12:10:00,2017-11-26 12:15:00
698,2017-11-26 12:25:00,2017-11-26 12:25:00
699,2017-11-26 12:35:00,2017-11-26 12:35:00
700,2017-11-26 12:50:00,2017-11-26 12:55:00
701,2017-11-26 13:10:00,2017-11-26 13:20:00
702,2017-11-26 13:30:00,2017-11-26 13:35:00
703,2017-11-26 13:50:00,2017-11-26 13:50:00
704,2017-11-26 14:05:00,2017-11-26 14:05:00
705,2017-11-26 14:25:00,2017-11-26 14:40:00
706,2017-11-26 15:35:00,2017-11-26 15:35:00
707,2017-11-26 15:50:00,2017-11-26 15:50:00
708,2017-11-26 16:15:00,2017-11-26 16:20:00
709,2017-11-26 17:45:00,2017-11-26 17:45:00
710,2017-11-26 17:55:00,2017-11-26 18:00:00
711,2017-11-26 18:25:00,2017-11-26 18:30:00
712,2017-11-26 19:55:00,2017-11-26 19:55:00
713,2017-11-26 21:55:00,2017-11-26 21:55:00
714,2017-11-27 06:00:00,2017-11-27 06:00:00
715,2017-11-27 06:50:00,2017-11-27 06:50:00
716,2017-11-27 11:20:00,2017-11-27 11:25:00
717,2017-11-27 13:15:00,2017-11-27 13:15:00
718,2017-11-27 13:35:00,2017-11-27 13:35:00
719,2017-11-27 14:05:00,2017-11-27 14:05:00
720,2017-11-27 15:25:00,2017-11-27 15:25:00
721,2017-11-27 15:45:00,2017-11-27 15:45:00
722,2017-11-27 15:55:00,2017-11-27 15:55:00
723,2017-11-27 16:20:00,2017-11-27 16:20:00
724,2017-11-27 17:05:00,2017-11-27 17:05:00
725,2017-11-27 17:30:00,2017-11-27 17:30:00
726,2017-11-27 19:05:00,2017-11-27 19:05:00
727,2017-11-27 19:15:00,2017-11-27 19:25:00
728,2017-11-27 20:25:00,2017-11-29 22:50:00
729,2017-11-30 15:15:00,2017-11-30 15:20:00
730,2017-12-03 10:25:00,2017-12-03 11:55:00
731,2017-12-04 05:45:00,2017-12-04 06:00:00
732,2017-12-05 02:00:00,2017-12-05 02:10:00
733,2017-12-05 02:55:00,2017-12-05 03:00:00
734,2017-12-05 05:10:00,2017-12-05 05:50:00
735,2017-12-05 06:10:00,2017-12-05 06:10:00
736,2017-12-05 06:35:00,2017-12-05 06:40:00
737,2017-12-05 07:10:00,2017-12-05 07:15:00
738,2017-12-05 07:25:00,2017-12-05 16:25:00
739,2017-12-05 16:35:00,2017-12-05 17:30:00
740,2017-12-05 17:40:00,2017-12-05 17:45:00
741,2017-12-05 18:05:00,2017-12-05 18:20:00
742,2017-12-07 04:15:00,2017-12-08 22:15:00
743,2017-12-08 22:25:00,2017-12-08 22:25:00
744,2017-12-08 22:35:00,2017-12-08 22:35:00
745,2017-12-08 22:55:00,2017-12-08 23:00:00
746,2017-12-08 23:10:00,2017-12-08 23:10:00
747,2017-12-08 23:20:00,2017-12-09 00:05:00
748,2017-12-09 00:20:00,2017-12-09 00:20:00
749,2017-12-09 01:00:00,2017-12-09 01:00:00
750,2017-12-09 01:10:00,2017-12-09 01:20:00
751,2017-12-09 01:35:00,2017-12-09 01:50:00
752,2017-12-09 02:00:00,2017-12-09 04:05:00
753,2017-12-09 04:15:00,2017-12-09 04:15:00
754,2017-12-09 04:25:00,2017-12-09 09:10:00
755,2017-12-09 09:20:00,2017-12-09 09:45:00
756,2017-12-09 10:10:00,2017-12-09 10:10:00
757,2017-12-09 10:20:00,2017-12-09 11:40:00
758,2017-12-09 12:05:00,2017-12-09 12:10:00
759,2017-12-09 13:15:00,2017-12-09 13:15:00
760,2017-12-09 14:35:00,2017-12-09 14:35:00
761,2017-12-09 15:15:00,2017-12-09 15:15:00
762,2017-12-09 15:25:00,2017-12-09 15:45:00
763,2017-12-09 22:50:00,2017-12-09 23:05:00
764,2017-12-09 23:50:00,2017-12-09 23:50:00
765,2017-12-10 00:05:00,2017-12-10 00:10:00
766,2017-12-10 00:30:00,2017-12-10 00:30:00
767,2017-12-10 00:40:00,2017-12-10 00:55:00
768,2017-12-10 01:05:00,2017-12-10 01:10:00
769,2017-12-10 01:20:00,2017-12-10 01:20:00
770,2017-12-10 01:40:00,2017-12-10 01:55:00
771,2017-12-10 02:25:00,2017-12-10 02:25:00
772,2017-12-10 07:15:00,2017-12-10 07:15:00
773,2017-12-10 07:25:00,2017-12-10 07:25:00
774,2017-12-10 09:10:00,2017-12-10 09:10:00
775,2017-12-10 09:35:00,2017-12-10 09:35:00
776,2017-12-10 10:00:00,2017-12-10 10:05:00
777,2017-12-10 10:50:00,2017-12-10 10:55:00
778,2017-12-10 20:15:00,2017-12-10 20:15:00
779,2017-12-10 21:05:00,2017-12-10 21:05:00
780,2017-12-12 11:00:00,2017-12-12 11:50:00
781,2017-12-12 12:00:00,2017-12-12 12:00:00
782,2017-12-12 12:10:00,2017-12-12 12:15:00
783,2017-12-12 12:30:00,2017-12-12 12:30:00
784,2017-12-12 12:55:00,2017-12-12 12:55:00
785,2017-12-12 13:05:00,2017-12-12 13:20:00
786,2017-12-12 13:30:00,2017-12-12 13:30:00
787,2017-12-12 13:45:00,2017-12-12 13:50:00
788,2017-12-12 16:45:00,2017-12-12 16:55:00
789,2017-12-12 18:55:00,2017-12-12 20:40:00
790,2017-12-12 20:50:00,2017-12-12 20:50:00
791,2017-12-12 21:10:00,2017-12-13 00:30:00
792,2017-12-13 00:40:00,2017-12-13 01:05:00
793,2017-12-13 08:10:00,2017-12-13 08:10:00
794,2017-12-13 15:35:00,2017-12-13 16:15:00
795,2017-12-13 22:55:00,2017-12-13 22:55:00
796,2017-12-14 12:05:00,2017-12-14 12:20:00
797,2017-12-14 18:25:00,2017-12-14 18:30:00
798,2017-12-14 18:40:00,2017-12-14 18:45:00
799,2017-12-14 19:10:00,2017-12-14 19:15:00
800,2017-12-14 20:40:00,2017-12-14 20:40:00
801,2017-12-16 21:25:00,2017-12-16 21:25:00
802,2017-12-17 05:10:00,2017-12-17 05:10:00
803,2017-12-17 07:00:00,2017-12-17 07:00:00
804,2017-12-17 07:15:00,2017-12-17 07:15:00
805,2017-12-20 19:30:00,2017-12-20 19:35:00
806,2017-12-20 21:15:00,2017-12-20 21:20:00
807,2017-12-25 01:15:00,2017-12-25 01:15:00
808,2017-12-25 01:55:00,2017-12-25 02:00:00
809,2017-12-25 06:15:00,2017-12-25 10:10:00
810,2017-12-25 10:20:00,2017-12-25 10:20:00
811,2017-12-25 12:05:00,2017-12-25 12:05:00
812,2017-12-25 14:00:00,2017-12-25 14:25:00
813,2017-12-25 14:45:00,2017-12-25 14:45:00
814,2017-12-25 18:15:00,2017-12-25 18:20:00
815,2017-12-25 19:35:00,2017-12-25 19:35:00
816,2017-12-26 15:50:00,2017-12-26 15:50:00
817,2017-12-27 09:55:00,2017-12-27 09:55:00
818,2017-12-27 10:05:00,2017-12-27 10:05:00
819,2017-12-27 12:20:00,2017-12-27 12:35:00
820,2017-12-27 16:00:00,2017-12-27 16:00:00
821,2017-12-27 16:10:00,2017-12-27 16:10:00
822,2017-12-27 17:35:00,2017-12-27 18:30:00
823,2017-12-27 18:55:00,2017-12-27 18:55:00
824,2017-12-27 20:20:00,2017-12-27 21:05:00
825,2017-12-28 11:10:00,2017-12-28 12:05:00
826,2017-12-28 14:40:00,2017-12-28 15:10:00
827,2017-12-29 03:40:00,2017-12-29 04:00:00
828,2017-12-29 06:50:00,2017-12-29 07:40:00
829,2017-12-30 12:55:00,2017-12-30 13:00:00
830,2017-12-30 15:50:00,2017-12-30 15:50:00
831,2017-12-30 16:10:00,2017-12-30 16:25:00
832,2018-01-01 01:00:00,2018-01-01 01:05:00
833,2018-01-01 01:15:00,2018-01-01 01:15:00
834,2018-01-01 12:40:00,2018-01-01 12:45:00
835,2018-01-01 14:35:00,2018-01-01 14:50:00
836,2018-01-01 15:30:00,2018-01-01 16:05:00
837,2018-01-01 17:15:00,2018-01-01 17:15:00
838,2018-01-01 17:35:00,2018-01-01 17:35:00
839,2018-01-01 18:05:00,2018-01-01 18:05:00
840,2018-01-01 18:40:00,2018-01-01 18:45:00
841,2018-01-02 22:40:00,2018-01-02 22:45:00
842,2018-01-03 07:25:00,2018-01-03 07:30:00
843,2018-01-03 08:10:00,2018-01-03 08:15:00
844,2018-01-03 09:50:00,2018-01-03 09:50:00
845,2018-01-03 19:30:00,2018-01-03 19:30:00
846,2018-01-04 02:50:00,2018-01-04 02:55:00
847,2018-01-04 03:05:00,2018-01-04 03:20:00
848,2018-01-05 01:45:00,2018-01-05 01:45:00
849,2018-01-06 17:05:00,2018-01-06 17:05:00
850,2018-01-08 02:10:00,2018-01-08 02:10:00
851,2018-01-08 04:35:00,2018-01-08 04:40:00
852,2018-01-08 05:15:00,2018-01-08 05:40:00
853,2018-01-08 10:05:00,2018-01-08 10:25:00
854,2018-01-08 11:35:00,2018-01-08 11:35:00
855,2018-01-08 12:15:00,2018-01-08 12:15:00
856,2018-01-09 03:45:00,2018-01-09 03:45:00
857,2018-01-09 07:55:00,2018-01-09 07:55:00
858,2018-01-09 08:20:00,2018-01-09 08:25:00
859,2018-01-10 15:10:00,2018-01-10 15:15:00
860,2018-01-10 15:50:00,2018-01-10 15:50:00
861,2018-01-10 16:00:00,2018-01-10 16:05:00
862,2018-01-10 16:15:00,2018-01-10 16:15:00
863,2018-01-10 16:40:00,2018-01-10 16:40:00
864,2018-01-11 09:10:00,2018-01-11 09:15:00
865,2018-01-13 21:30:00,2018-01-13 21:30:00
866,2018-01-16 11:00:00,2018-01-16 11:35:00
867,2018-01-16 11:45:00,2018-01-16 11:45:00
868,2018-01-16 15:15:00,2018-01-16 19:55:00
869,2018-01-17 18:35:00,2018-01-17 18:35:00
870,2018-01-17 22:25:00,2018-01-17 22:30:00
871,2018-01-17 22:40:00,2018-01-17 22:45:00
872,2018-01-17 22:55:00,2018-01-17 22:55:00
873,2018-01-17 23:35:00,2018-01-17 23:35:00
874,2018-01-18 02:55:00,2018-01-18 03:20:00
875,2018-01-18 03:45:00,2018-01-18 03:45:00
876,2018-01-19 12:15:00,2018-01-19 12:15:00
877,2018-01-19 18:45:00,2018-01-19 18:45:00
878,2018-01-19 22:45:00,2018-01-19 22:45:00
879,2018-01-20 10:20:00,2018-01-20 10:20:00
880,2018-01-21 04:50:00,2018-01-21 04:55:00
881,2018-01-21 05:50:00,2018-01-21 05:55:00
882,2018-01-21 06:05:00,2018-01-21 06:05:00
883,2018-01-25 20:45:00,2018-01-25 20:45:00
884,2018-01-25 21:05:00,2018-01-25 21:05:00
885,2018-01-26 01:35:00,2018-01-26 01:35:00
886,2018-01-27 10:45:00,2018-01-27 10:45:00
887,2018-01-29 02:15:00,2018-01-29 02:20:00
888,2018-01-30 21:35:00,2018-01-30 22:20:00
889,2018-01-30 22:55:00,2018-01-30 22:55:00
890,2018-01-31 02:20:00,2018-01-31 02:25:00
891,2018-01-31 02:35:00,2018-01-31 05:35:00
892,2018-01-31 05:55:00,2018-01-31 06:00:00
893,2018-01-31 06:10:00,2018-01-31 06:15:00
894,2018-01-31 06:55:00,2018-01-31 06:55:00
895,2018-01-31 07:30:00,2018-01-31 07:30:00
896,2018-01-31 08:10:00,2018-01-31 08:10:00
897,2018-01-31 11:55:00,2018-01-31 11:55:00
898,2018-01-31 20:30:00,2018-01-31 20:30:00
899,2018-01-31 21:10:00,2018-01-31 21:10:00
900,2018-02-01 00:20:00,2018-02-01 00:50:00
901,2018-02-01 01:00:00,2018-02-01 01:10:00
902,2018-02-01 01:20:00,2018-02-01 02:00:00
903,2018-02-01 02:10:00,2018-02-01 02:15:00
904,2018-02-01 02:25:00,2018-02-01 02:55:00
905,2018-02-01 03:05:00,2018-02-01 03:30:00
906,2018-02-01 03:55:00,2018-02-01 04:15:00
907,2018-02-01 05:00:00,2018-02-01 05:05:00
908,2018-02-01 05:35:00,2018-02-01 05:40:00
909,2018-02-01 05:55:00,2018-02-01 05:55:00
910,2018-02-01 06:20:00,2018-02-01 09:00:00
911,2018-02-01 09:55:00,2018-02-01 09:55:00
912,2018-02-01 10:10:00,2018-02-01 10:10:00
913,2018-02-01 10:20:00,2018-02-01 10:20:00
914,2018-02-01 13:15:00,2018-02-02 11:30:00
915,2018-02-02 19:55:00,2018-02-02 20:05:00
916,2018-02-03 08:35:00,2018-02-03 08:35:00
917,2018-02-04 07:25:00,2018-02-04 07:30:00
918,2018-02-06 08:00:00,2018-02-06 08:40:00
919,2018-02-06 09:25:00,2018-02-06 09:25:00
920,2018-02-07 23:25:00,2018-02-08 00:20:00
921,2018-02-08 09:15:00,2018-02-08 09:15:00
922,2018-02-08 09:45:00,2018-02-08 09:55:00
923,2018-02-10 00:00:00,2018-02-10 00:00:00
924,2018-02-11 12:15:00,2018-02-11 17:35:00
925,2018-02-11 17:50:00,2018-02-11 17:55:00
926,2018-02-11 18:30:00,2018-02-11 18:30:00
927,2018-02-11 18:40:00,2018-02-11 18:40:00
928,2018-02-11 19:00:00,2018-02-11 19:00:00
929,2018-02-12 06:50:00,2018-02-12 07:00:00
930,2018-02-12 12:30:00,2018-02-12 12:30:00
931,2018-02-12 16:50:00,2018-02-12 16:55:00
932,2018-02-12 17:20:00,2018-02-12 17:25:00
933,2018-02-12 18:10:00,2018-02-12 18:20:00
934,2018-02-13 21:40:00,2018-02-13 23:00:00
935,2018-02-14 08:25:00,2018-02-14 08:25:00
936,2018-02-14 10:50:00,2018-02-14 10:50:00
937,2018-02-14 11:05:00,2018-02-14 11:05:00
938,2018-02-15 04:40:00,2018-02-15 04:40:00
939,2018-02-15 05:00:00,2018-02-15 05:00:00
940,2018-02-15 11:05:00,2018-02-15 11:05:00
941,2018-02-15 20:15:00,2018-02-17 13:05:00
942,2018-02-17 13:30:00,2018-02-17 13:50:00
943,2018-02-17 15:50:00,2018-02-17 15:50:00
944,2018-02-17 17:05:00,2018-02-17 17:05:00
945,2018-02-17 18:25:00,2018-02-17 18:25:00
946,2018-02-17 20:30:00,2018-02-17 20:30:00
947,2018-02-17 20:40:00,2018-02-17 20:40:00
948,2018-02-17 21:05:00,2018-02-17 21:05:00
949,2018-02-17 21:50:00,2018-02-17 21:50:00
950,2018-02-17 22:10:00,2018-02-17 22:10:00
951,2018-02-17 22:20:00,2018-02-17 23:00:00
952,2018-02-18 04:15:00,2018-02-18 04:15:00
953,2018-02-18 08:55:00,2018-02-18 08:55:00
954,2018-02-18 09:25:00,2018-02-18 09:25:00
955,2018-02-18 12:05:00,2018-02-18 12:15:00
956,2018-02-18 12:25:00,2018-02-18 12:30:00
957,2018-02-18 12:45:00,2018-02-18 12:50:00
958,2018-02-19 00:30:00,2018-02-19 00:30:00
959,2018-02-19 20:40:00,2018-02-20 02:50:00
960,2018-02-20 12:30:00,2018-02-20 12:30:00
961,2018-02-20 19:00:00,2018-02-20 19:05:00
962,2018-02-20 19:15:00,2018-02-20 19:20:00
963,2018-02-21 05:25:00,2018-02-21 05:25:00
964,2018-02-21 05:40:00,2018-02-21 05:40:00
965,2018-02-21 05:55:00,2018-02-21 06:30:00
966,2018-02-21 06:40:00,2018-02-21 06:40:00
967,2018-02-21 06:55:00,2018-02-21 06:55:00
968,2018-02-21 07:30:00,2018-02-21 07:30:00
969,2018-02-21 14:55:00,2018-02-21 14:55:00
970,2018-02-21 15:25:00,2018-02-21 15:25:00
971,2018-02-22 00:40:00,2018-02-22 00:40:00
972,2018-02-22 00:50:00,2018-02-22 00:55:00
973,2018-02-22 12:20:00,2018-02-22 12:50:00
974,2018-02-22 13:10:00,2018-02-22 13:20:00
975,2018-02-22 13:30:00,2018-02-22 13:30:00
976,2018-02-22 14:20:00,2018-02-22 14:20:00
977,2018-02-22 18:25:00,2018-02-22 18:45:00
978,2018-02-22 19:55:00,2018-02-22 19:55:00
979,2018-02-22 20:30:00,2018-02-22 20:30:00
980,2018-02-22 21:00:00,2018-02-22 21:00:00
981,2018-02-22 22:30:00,2018-02-22 22:30:00
982,2018-02-22 22:45:00,2018-02-22 22:45:00
983,2018-02-22 23:00:00,2018-02-22 23:00:00
984,2018-02-23 00:05:00,2018-02-23 00:05:00
985,2018-02-23 00:20:00,2018-02-23 00:25:00
986,2018-02-23 00:35:00,2018-02-23 00:35:00
987,2018-02-23 02:55:00,2018-02-23 02:55:00
988,2018-02-23 04:50:00,2018-02-23 04:50:00
989,2018-02-23 05:00:00,2018-02-23 05:00:00
990,2018-02-23 05:50:00,2018-02-23 05:50:00
991,2018-02-23 08:25:00,2018-02-23 08:25:00
992,2018-02-23 09:30:00,2018-02-23 09:30:00
993,2018-02-23 11:00:00,2018-02-23 11:00:00
994,2018-02-23 13:45:00,2018-02-23 13:50:00
995,2018-02-23 14:00:00,2018-02-23 14:10:00
996,2018-02-23 14:25:00,2018-02-23 14:50:00
