,time,Cyclone_Inlet_Gas_Temp,Cyclone_Material_Temp,Cyclone_Outlet_Gas_draft,Cyclone_cone_draft,Cyclone_Gas_Outlet_Temp,Cyclone_Inlet_Draft,year,month,anomaly
305914,2019-12-01 04:40:00,101.8,45.71,4.3,-1.46,85.0,1.69,2019,12,-1
305915,2019-12-01 04:45:00,101.54,44.94,4.77,-1.05,84.76,1.53,2019,12,-1
305916,2019-12-01 04:50:00,101.27,44.13,4.95,-1.18,84.44,1.24,2019,12,-1
305917,2019-12-01 04:55:00,100.97,43.69,5.39,-2.5,84.21,1.18,2019,12,-1
305918,2019-12-01 05:00:00,100.5,43.34,3.99,-1.77,83.99,1.03,2019,12,-1
305919,2019-12-01 05:05:00,99.89,43.35,4.12,-2.26,83.77,0.92,2019,12,-1
305920,2019-12-01 05:10:00,99.19,43.47,3.98,-1.76,83.76,0.99,2019,12,-1
305921,2019-12-01 05:15:00,98.5,43.49,4.07,-2.17,83.72,0.8,2019,12,-1
305922,2019-12-01 05:20:00,97.94,43.46,3.96,-2.23,83.71,0.58,2019,12,-1
305923,2019-12-01 05:25:00,97.44,43.76,3.7,-1.97,83.58,0.8,2019,12,-1
305924,2019-12-01 05:30:00,96.93,44.28,4.32,-1.87,83.32,0.38,2019,12,-1
305925,2019-12-01 05:35:00,96.39,48.09,4.95,-1.69,83.72,0.89,2019,12,-1
305926,2019-12-01 05:40:00,95.94,47.63,4.61,-1.94,85.34,0.64,2019,12,-1
305927,2019-12-01 05:45:00,95.45,46.47,5.05,-1.06,86.46,0.5,2019,12,-1
305928,2019-12-01 05:50:00,95.02,45.35,4.36,-2.47,86.89,0.43,2019,12,-1
305929,2019-12-01 05:55:00,94.51,44.66,3.51,-1.74,87.05,0.58,2019,12,-1
305930,2019-12-01 06:00:00,94.25,43.94,4.04,-2.46,86.68,0.67,2019,12,-1
305931,2019-12-01 06:05:00,94.08,43.65,3.51,-1.79,85.95,0.13,2019,12,-1
305932,2019-12-01 06:10:00,93.94,43.38,4.0,-1.91,84.81,0.06,2019,12,-1
305933,2019-12-01 06:15:00,93.71,43.06,4.07,-2.83,84.26,1.17,2019,12,-1
305934,2019-12-01 06:20:00,93.57,42.67,4.14,-1.96,83.72,1.36,2019,12,-1
305935,2019-12-01 06:25:00,93.26,42.55,4.0,-1.42,83.42,0.75,2019,12,-1
305936,2019-12-01 06:30:00,92.89,42.38,3.97,-1.68,83.26,0.31,2019,12,-1
305937,2019-12-01 06:35:00,92.87,42.16,4.04,-2.2,83.05,0.88,2019,12,-1
305938,2019-12-01 06:40:00,92.93,41.95,4.48,-2.29,82.82,0.78,2019,12,-1
305939,2019-12-01 06:45:00,93.13,41.76,3.4,-2.41,82.17,0.55,2019,12,-1
305940,2019-12-01 06:50:00,93.32,41.62,3.58,-2.13,81.46,0.9,2019,12,-1
305941,2019-12-01 06:55:00,93.39,42.07,3.96,-2.02,80.85,0.51,2019,12,-1
305942,2019-12-01 07:00:00,93.41,42.85,3.68,-2.72,80.29,0.86,2019,12,-1
305943,2019-12-01 07:05:00,93.3,43.29,3.69,-2.55,80.05,0.61,2019,12,-1
305944,2019-12-01 07:10:00,93.15,43.44,3.23,-1.49,79.87,0.53,2019,12,-1
305945,2019-12-01 07:15:00,92.97,43.24,4.02,-2.74,79.44,0.12,2019,12,-1
305946,2019-12-01 07:20:00,92.66,43.04,3.51,-2.6,79.05,0.47,2019,12,-1
305947,2019-12-01 07:25:00,92.26,42.66,3.53,-3.22,78.78,0.54,2019,12,-1
305948,2019-12-01 07:30:00,91.63,42.28,3.53,-2.87,78.51,0.34,2019,12,-1
305949,2019-12-01 07:35:00,90.94,42.06,3.57,-1.59,78.15,1.04,2019,12,-1
305950,2019-12-01 07:40:00,90.25,41.79,3.08,-1.85,77.77,0.81,2019,12,-1
305951,2019-12-01 07:45:00,89.73,42.26,3.47,-2.23,77.53,0.64,2019,12,-1
305952,2019-12-01 07:50:00,89.14,43.31,4.76,-2.2,77.61,1.12,2019,12,-1
305953,2019-12-01 07:55:00,88.8,46.57,4.01,-2.17,77.96,1.22,2019,12,-1
305954,2019-12-01 08:00:00,88.79,45.61,3.16,-2.05,78.49,0.95,2019,12,-1
305955,2019-12-01 08:05:00,88.8,43.8,3.39,-2.12,78.57,0.71,2019,12,-1
305956,2019-12-01 08:10:00,88.59,42.56,3.15,-2.24,77.87,0.73,2019,12,-1
305957,2019-12-01 08:15:00,88.73,41.67,3.25,-2.35,77.18,0.83,2019,12,-1
305958,2019-12-01 08:20:00,89.42,41.07,3.53,-2.19,76.65,0.71,2019,12,-1
305959,2019-12-01 08:25:00,89.71,40.76,2.95,-1.88,76.17,0.37,2019,12,-1
305960,2019-12-01 08:30:00,89.07,40.83,3.78,-2.68,75.82,0.42,2019,12,-1
305961,2019-12-01 08:35:00,88.55,40.86,3.58,-2.75,75.57,0.53,2019,12,-1
305962,2019-12-01 08:40:00,88.59,40.78,3.38,-2.67,75.27,0.1,2019,12,-1
305963,2019-12-01 08:45:00,88.62,40.53,3.39,-2.5,74.92,-0.32,2019,12,-1
305964,2019-12-01 08:50:00,88.5,40.1,3.39,-2.81,74.64,0.18,2019,12,-1
305965,2019-12-01 08:55:00,88.29,40.35,3.41,-2.04,74.28,0.42,2019,12,-1
305966,2019-12-01 09:00:00,87.98,42.01,3.85,-2.45,74.27,0.26,2019,12,-1
305967,2019-12-01 09:05:00,87.8,42.59,3.7,-2.75,74.3,0.16,2019,12,-1
305968,2019-12-01 09:10:00,87.84,42.15,3.56,-1.71,74.15,0.48,2019,12,-1
305969,2019-12-01 09:15:00,87.94,41.16,3.67,-2.64,73.98,0.8,2019,12,-1
305970,2019-12-01 09:20:00,87.62,40.23,3.51,-1.96,73.65,0.05,2019,12,-1
305971,2019-12-01 09:25:00,87.29,39.64,2.62,-2.0,73.33,-0.29,2019,12,-1
305972,2019-12-01 09:30:00,86.29,39.65,2.84,-2.96,73.25,0.07,2019,12,-1
305973,2019-12-01 09:35:00,85.59,39.58,3.23,-3.25,73.27,0.15,2019,12,-1
305974,2019-12-01 09:40:00,85.78,39.22,3.57,-2.03,73.19,-0.59,2019,12,-1
305975,2019-12-01 09:45:00,85.8,38.9,2.57,-2.65,73.18,-0.58,2019,12,-1
305976,2019-12-01 09:50:00,85.66,38.61,2.7,-2.71,72.9,-0.46,2019,12,-1
305977,2019-12-01 09:55:00,85.49,38.33,2.56,-2.83,72.5,-0.35,2019,12,-1
305978,2019-12-01 10:00:00,84.46,38.0,-0.35,-5.62,71.71,-3.83,2019,12,-1
305979,2019-12-01 10:05:00,80.12,37.96,-1.13,-6.83,69.59,-3.69,2019,12,-1
305980,2019-12-01 10:10:00,76.19,39.27,-0.8,-6.51,67.3,-3.88,2019,12,-1
305981,2019-12-01 10:15:00,73.75,38.79,-0.84,-6.48,65.76,-3.99,2019,12,-1
305982,2019-12-01 10:20:00,71.66,37.64,-1.09,-6.51,63.9,-4.37,2019,12,-1
305983,2019-12-01 10:25:00,69.92,36.14,-1.48,-7.13,62.45,-4.46,2019,12,-1
305984,2019-12-01 10:30:00,68.49,35.36,-1.76,-7.46,61.27,-4.34,2019,12,-1
305985,2019-12-01 10:35:00,67.34,34.74,-1.42,-7.13,60.16,-4.32,2019,12,-1
305986,2019-12-01 10:40:00,66.19,34.39,-1.51,-6.94,59.59,-4.33,2019,12,-1
305987,2019-12-01 10:45:00,65.63,34.08,-2.27,-6.84,59.28,-4.41,2019,12,-1
305988,2019-12-01 10:50:00,65.31,33.84,-1.82,-7.02,58.96,-4.52,2019,12,-1
305989,2019-12-01 10:55:00,64.83,33.59,-1.3,-6.65,58.68,-4.8,2019,12,-1
305990,2019-12-01 11:00:00,64.33,33.5,-1.78,-7.09,58.18,-4.62,2019,12,-1
305991,2019-12-01 11:05:00,63.9,33.42,-1.98,-7.21,57.54,-4.75,2019,12,-1
305992,2019-12-01 11:10:00,63.23,33.29,-1.84,-7.15,57.16,-4.93,2019,12,-1
305993,2019-12-01 11:15:00,63.03,33.2,-1.65,-7.48,56.98,-4.54,2019,12,-1
305994,2019-12-01 11:20:00,63.19,33.16,-1.7,-7.42,56.95,-4.72,2019,12,-1
305995,2019-12-01 11:25:00,63.38,33.16,-2.43,-7.52,57.06,-5.06,2019,12,-1
305996,2019-12-01 11:30:00,63.25,33.03,-1.6,-7.51,57.06,-4.59,2019,12,-1
305997,2019-12-01 11:35:00,63.09,32.88,-1.9,-7.58,56.78,-4.65,2019,12,-1
305998,2019-12-01 11:40:00,62.67,32.78,-2.24,-7.45,56.53,-4.69,2019,12,-1
305999,2019-12-01 11:45:00,62.25,32.69,-1.98,-6.93,56.38,-4.59,2019,12,-1
306000,2019-12-01 11:50:00,62.1,32.61,-1.93,-7.29,56.16,-4.76,2019,12,-1
306001,2019-12-01 11:55:00,61.89,32.53,-2.24,-7.42,55.93,-4.98,2019,12,-1
306002,2019-12-01 12:00:00,61.53,32.39,-2.17,-7.45,55.75,-5.03,2019,12,-1
306003,2019-12-01 12:05:00,61.25,32.15,-2.04,-7.51,55.8,-4.85,2019,12,-1
306004,2019-12-01 12:10:00,61.32,31.95,-2.14,-6.98,55.83,-4.7,2019,12,-1
306005,2019-12-01 12:15:00,61.4,31.86,-1.9,-6.98,55.84,-4.63,2019,12,-1
306006,2019-12-01 12:20:00,61.56,31.76,-1.49,-6.73,55.82,-4.12,2019,12,-1
306007,2019-12-01 12:25:00,61.71,31.69,-1.8,-6.84,55.64,-4.46,2019,12,-1
306008,2019-12-01 12:30:00,61.46,31.73,-2.44,-6.67,55.38,-4.65,2019,12,-1
306027,2019-12-01 14:05:00,66.57,34.93,0.99,-4.38,64.67,-2.34,2019,12,-1
306032,2019-12-01 14:30:00,66.49,34.64,0.28,-3.58,62.74,-2.11,2019,12,-1
306059,2019-12-01 16:45:00,64.33,34.83,4.7,0.13,63.77,1.13,2019,12,-1
306060,2019-12-01 16:50:00,65.32,34.75,4.6,0.13,65.22,1.05,2019,12,-1
306061,2019-12-01 16:55:00,66.21,34.71,4.54,0.16,66.4,1.0,2019,12,-1
306062,2019-12-01 17:00:00,66.95,34.68,4.55,-0.01,67.27,0.88,2019,12,-1
306063,2019-12-01 17:05:00,67.75,34.59,4.56,0.03,68.07,1.04,2019,12,-1
306064,2019-12-01 17:10:00,68.53,34.53,4.47,0.01,68.58,1.01,2019,12,-1
306065,2019-12-01 17:15:00,69.3,34.41,4.39,-0.16,69.05,0.95,2019,12,-1
306066,2019-12-01 17:20:00,70.03,34.3,4.44,-0.25,69.37,1.0,2019,12,-1
306067,2019-12-01 17:25:00,70.39,34.21,4.58,-0.01,69.57,1.13,2019,12,-1
306068,2019-12-01 17:30:00,70.67,34.11,4.49,0.16,69.78,1.03,2019,12,-1
306069,2019-12-01 17:35:00,70.84,34.05,4.43,0.08,69.99,0.97,2019,12,-1
306070,2019-12-01 17:40:00,71.04,33.98,4.41,0.08,70.11,0.97,2019,12,-1
306071,2019-12-01 17:45:00,71.28,33.93,4.25,0.29,70.17,0.84,2019,12,-1
306072,2019-12-01 17:50:00,71.55,33.87,4.57,-0.02,70.13,1.1,2019,12,-1
306073,2019-12-01 17:55:00,71.71,33.89,4.67,-0.05,70.11,1.36,2019,12,-1
306074,2019-12-01 18:00:00,71.81,33.89,4.4,0.07,70.08,1.09,2019,12,-1
306075,2019-12-01 18:05:00,71.84,33.84,4.42,0.0,70.0,1.0,2019,12,-1
306076,2019-12-01 18:10:00,71.86,33.79,4.46,-0.06,69.99,0.98,2019,12,-1
306077,2019-12-01 18:15:00,71.93,33.73,4.48,0.04,69.88,0.93,2019,12,-1
306078,2019-12-01 18:20:00,71.91,33.72,4.32,0.02,69.79,0.97,2019,12,-1
306079,2019-12-01 18:25:00,71.79,33.76,4.1,-0.05,69.68,0.92,2019,12,-1
306080,2019-12-01 18:30:00,71.71,33.78,4.44,0.13,69.61,0.96,2019,12,-1
306081,2019-12-01 18:35:00,71.7,33.73,4.5,0.12,69.48,0.99,2019,12,-1
306082,2019-12-01 18:40:00,71.63,33.67,4.66,0.0,69.5,1.0,2019,12,-1
306083,2019-12-01 18:45:00,71.66,33.61,4.48,-0.01,69.55,0.96,2019,12,-1
306084,2019-12-01 18:50:00,71.6,33.61,4.46,0.03,69.7,1.09,2019,12,-1
306085,2019-12-01 18:55:00,71.64,33.57,4.47,0.01,69.58,1.09,2019,12,-1
306086,2019-12-01 19:00:00,71.52,33.53,4.52,-0.18,69.51,1.08,2019,12,-1
306087,2019-12-01 19:05:00,71.37,33.48,4.54,-0.25,69.55,1.09,2019,12,-1
306088,2019-12-01 19:10:00,71.21,33.41,4.68,-0.23,69.55,1.04,2019,12,-1
306089,2019-12-01 19:15:00,71.06,33.41,4.62,-0.15,69.64,1.11,2019,12,-1
306090,2019-12-01 19:20:00,71.02,33.41,4.54,-0.07,69.73,1.04,2019,12,-1
306091,2019-12-01 19:25:00,70.92,33.32,4.51,-0.01,69.68,1.04,2019,12,-1
306092,2019-12-01 19:30:00,70.94,33.29,4.62,0.13,69.63,1.07,2019,12,-1
306093,2019-12-01 19:35:00,70.91,33.26,4.55,-0.07,69.56,1.07,2019,12,-1
306094,2019-12-01 19:40:00,70.87,33.22,4.52,0.09,69.48,1.14,2019,12,-1
306095,2019-12-01 19:45:00,70.83,33.2,4.49,-0.05,69.39,1.12,2019,12,-1
306096,2019-12-01 19:50:00,70.77,33.2,4.52,-0.09,69.29,1.13,2019,12,-1
306097,2019-12-01 19:55:00,70.81,33.09,4.45,-0.41,69.22,1.09,2019,12,-1
306098,2019-12-01 20:00:00,70.74,33.05,4.41,-0.47,69.06,1.02,2019,12,-1
306099,2019-12-01 20:05:00,70.68,33.03,4.48,-0.22,68.76,1.1,2019,12,-1
306100,2019-12-01 20:10:00,70.59,33.05,4.73,0.18,68.41,1.32,2019,12,-1
306101,2019-12-01 20:15:00,70.51,32.95,4.56,-0.25,68.12,1.16,2019,12,-1
306102,2019-12-01 20:20:00,70.5,32.74,4.52,-0.36,67.83,1.08,2019,12,-1
306103,2019-12-01 20:25:00,70.43,32.54,4.48,-0.33,67.53,1.04,2019,12,-1
306104,2019-12-01 20:30:00,70.32,32.45,4.32,-0.35,67.26,0.9,2019,12,-1
306105,2019-12-01 20:35:00,70.18,32.28,3.98,-0.58,66.97,0.57,2019,12,-1
306115,2019-12-01 21:25:00,68.85,30.06,4.01,-0.6,63.92,0.63,2019,12,-1
306116,2019-12-01 21:30:00,68.77,30.21,4.35,-0.54,63.94,0.94,2019,12,-1
306117,2019-12-01 21:35:00,68.66,30.36,4.67,-0.44,63.92,1.09,2019,12,-1
306118,2019-12-01 21:40:00,68.55,30.4,4.76,-0.42,64.08,1.31,2019,12,-1
306119,2019-12-01 21:45:00,68.57,30.42,4.88,-0.42,64.24,1.36,2019,12,-1
306120,2019-12-01 21:50:00,68.6,30.51,5.02,-0.41,64.29,1.4,2019,12,-1
306121,2019-12-01 21:55:00,68.69,30.64,4.83,-0.42,64.34,1.5,2019,12,-1
306122,2019-12-01 22:00:00,68.81,30.71,4.74,-0.35,64.42,1.34,2019,12,-1
306123,2019-12-01 22:05:00,68.66,30.76,4.79,-0.59,64.48,1.35,2019,12,-1
306124,2019-12-01 22:10:00,68.47,30.73,4.78,-0.52,64.48,1.36,2019,12,-1
306125,2019-12-01 22:15:00,68.51,30.67,4.73,-0.59,64.47,1.35,2019,12,-1
306126,2019-12-01 22:20:00,68.43,30.66,4.71,-0.48,64.42,1.3,2019,12,-1
306127,2019-12-01 22:25:00,68.49,30.74,4.92,-0.51,64.36,1.34,2019,12,-1
306128,2019-12-01 22:30:00,68.46,30.73,4.83,-0.61,64.31,1.37,2019,12,-1
306129,2019-12-01 22:35:00,68.44,30.61,4.94,-0.54,64.28,1.41,2019,12,-1
306130,2019-12-01 22:40:00,68.36,30.51,4.62,-0.3,64.26,1.41,2019,12,-1
306131,2019-12-01 22:45:00,68.34,30.42,4.67,-0.54,64.26,1.41,2019,12,-1
306132,2019-12-01 22:50:00,68.34,30.35,4.61,-0.7,64.11,1.43,2019,12,-1
306133,2019-12-01 22:55:00,68.29,30.35,4.82,-0.34,64.03,1.37,2019,12,-1
306134,2019-12-01 23:00:00,68.21,30.36,4.74,-0.37,63.93,1.36,2019,12,-1
306135,2019-12-01 23:05:00,68.04,30.52,4.9,-0.57,63.82,1.37,2019,12,-1
306136,2019-12-01 23:10:00,67.89,30.7,4.81,-0.5,63.74,1.47,2019,12,-1
306137,2019-12-01 23:15:00,67.79,30.64,4.89,-0.35,63.66,1.47,2019,12,-1
306138,2019-12-01 23:20:00,67.78,30.65,4.83,-0.47,63.57,1.45,2019,12,-1
306139,2019-12-01 23:25:00,67.77,30.55,4.78,-0.73,63.46,1.43,2019,12,-1
306140,2019-12-01 23:30:00,67.68,30.5,4.83,-0.64,63.43,1.54,2019,12,-1
306141,2019-12-01 23:35:00,67.54,30.48,4.7,-0.6,63.35,1.39,2019,12,-1
306142,2019-12-01 23:40:00,67.25,30.44,4.77,-0.79,63.35,1.41,2019,12,-1
306143,2019-12-01 23:45:00,67.09,30.27,4.76,-0.87,63.34,1.34,2019,12,-1
306144,2019-12-01 23:50:00,67.06,30.1,4.89,-0.84,63.32,1.35,2019,12,-1
306145,2019-12-01 23:55:00,67.04,30.09,4.69,-0.79,63.27,1.34,2019,12,-1
306146,2019-12-02 00:00:00,66.96,30.09,4.71,-0.85,63.23,1.38,2019,12,-1
306147,2019-12-02 00:05:00,66.84,30.05,4.86,-0.74,63.17,1.49,2019,12,-1
306148,2019-12-02 00:10:00,66.54,29.93,4.79,-0.6,63.08,1.39,2019,12,-1
306149,2019-12-02 00:15:00,66.2,29.99,4.9,-0.76,62.99,1.27,2019,12,-1
306150,2019-12-02 00:20:00,66.08,30.08,4.8,-0.64,62.85,1.31,2019,12,-1
306151,2019-12-02 00:25:00,65.96,30.04,4.68,-0.49,62.77,1.35,2019,12,-1
306152,2019-12-02 00:30:00,65.58,29.95,4.85,-0.7,62.69,1.33,2019,12,-1
306153,2019-12-02 00:35:00,65.22,29.83,4.77,-0.84,62.71,1.35,2019,12,-1
306154,2019-12-02 00:40:00,65.24,29.69,4.81,-0.63,62.73,1.32,2019,12,-1
306155,2019-12-02 00:45:00,65.33,29.6,4.67,-0.63,62.69,1.32,2019,12,-1
306156,2019-12-02 00:50:00,65.42,29.53,4.66,-0.61,62.65,1.31,2019,12,-1
306157,2019-12-02 00:55:00,65.45,29.51,4.63,-0.74,62.56,1.33,2019,12,-1
306158,2019-12-02 01:00:00,65.28,29.39,4.63,-0.61,62.46,1.25,2019,12,-1
306159,2019-12-02 01:05:00,64.98,29.4,4.72,-0.49,62.46,1.34,2019,12,-1
306160,2019-12-02 01:10:00,64.78,29.43,4.88,-0.58,62.49,1.28,2019,12,-1
306162,2019-12-02 01:20:00,64.34,29.5,4.88,-0.68,63.19,1.16,2019,12,-1
306163,2019-12-02 01:25:00,64.17,29.55,4.71,-0.64,63.49,1.24,2019,12,-1
306164,2019-12-02 01:30:00,63.97,29.57,4.72,-0.45,63.77,1.26,2019,12,-1
306165,2019-12-02 01:35:00,63.75,29.52,4.72,-0.46,64.0,1.24,2019,12,-1
306166,2019-12-02 01:40:00,63.52,29.42,4.71,-0.89,64.2,1.25,2019,12,-1
306167,2019-12-02 01:45:00,63.37,29.39,4.64,-0.75,64.34,1.2,2019,12,-1
306176,2019-12-02 02:30:00,62.35,28.89,4.43,-1.14,64.36,1.23,2019,12,-1
306201,2019-12-02 04:35:00,62.25,27.66,4.57,-1.09,60.36,1.16,2019,12,-1
306203,2019-12-02 04:45:00,62.05,27.52,4.57,-1.17,59.97,1.19,2019,12,-1
306204,2019-12-02 04:50:00,61.9,27.47,4.57,-1.35,59.84,1.26,2019,12,-1
306207,2019-12-02 05:05:00,61.41,27.34,4.58,-1.18,59.4,1.18,2019,12,-1
306208,2019-12-02 05:10:00,61.4,27.31,4.58,-1.17,59.27,1.23,2019,12,-1
306209,2019-12-02 05:15:00,61.46,27.25,4.63,-1.18,59.16,1.23,2019,12,-1
307522,2019-12-06 18:40:00,26.95,809.3,1.35,-0.53,25.89,-2.03,2019,12,-1
307731,2019-12-07 12:05:00,26.62,811.77,1.4,0.74,26.44,-2.17,2019,12,-1
307733,2019-12-07 12:15:00,563.47,19.81,1.46,0.84,26.71,-2.08,2019,12,-1
307741,2019-12-07 12:55:00,28.06,19.88,-251.05,0.85,27.58,0.03,2019,12,-1
309638,2019-12-14 03:00:00,21.04,811.58,-0.29,0.11,21.18,-0.26,2019,12,-1
310447,2019-12-16 22:25:00,16.36,15.37,-0.53,0.19,16.75,-3.38,2019,12,-1
310924,2019-12-18 14:10:00,15.39,14.59,-1.21,0.18,14.99,-0.74,2019,12,-1
310925,2019-12-18 14:15:00,15.38,14.62,-1.19,0.18,15.02,-0.69,2019,12,-1
310926,2019-12-18 14:20:00,15.38,14.66,-1.22,0.32,14.96,-0.7,2019,12,-1
310959,2019-12-18 17:05:00,15.9,15.53,-1.09,0.88,15.41,-0.57,2019,12,-1
310963,2019-12-18 17:25:00,15.98,15.63,-0.92,0.78,15.56,-0.61,2019,12,-1
310967,2019-12-18 17:45:00,15.99,15.71,-0.43,1.27,15.64,-0.58,2019,12,-1
310989,2019-12-18 19:35:00,15.97,15.96,-0.37,0.97,15.82,-0.25,2019,12,-1
310990,2019-12-18 19:40:00,15.93,15.98,-0.35,1.06,15.81,-0.14,2019,12,-1
310997,2019-12-18 20:15:00,16.05,16.02,-0.41,1.31,15.88,-0.19,2019,12,-1
310998,2019-12-18 20:20:00,16.09,16.03,-0.33,1.14,15.91,-0.4,2019,12,-1
311007,2019-12-18 21:05:00,16.13,16.07,-0.29,1.19,15.88,0.03,2019,12,-1
311008,2019-12-18 21:10:00,16.13,16.12,-0.65,1.2,15.9,-0.18,2019,12,-1
311009,2019-12-18 21:15:00,16.12,16.16,-0.26,1.18,15.95,-0.44,2019,12,-1
311010,2019-12-18 21:20:00,16.09,16.17,-0.61,1.14,15.92,-0.17,2019,12,-1
311011,2019-12-18 21:25:00,16.17,16.12,-0.4,1.11,15.93,-0.44,2019,12,-1
311297,2019-12-19 21:15:00,17.62,17.51,-0.16,1.41,17.34,0.2,2019,12,-1
311298,2019-12-19 21:20:00,17.62,17.55,-0.56,1.32,17.37,-0.08,2019,12,-1
311302,2019-12-19 21:40:00,17.63,17.62,-0.54,1.39,17.39,-0.09,2019,12,-1
311469,2019-12-20 11:35:00,17.26,106.35,-0.72,0.36,17.17,-0.76,2019,12,-1
311477,2019-12-20 12:15:00,17.41,810.2,-0.52,0.18,17.21,-0.86,2019,12,-1
312345,2019-12-23 12:35:00,18.56,17.14,-3.45,-2.98,18.37,-3.66,2019,12,-1
312346,2019-12-23 12:40:00,18.64,17.16,-51.09,-53.6,18.46,-50.96,2019,12,-1
312347,2019-12-23 12:45:00,18.66,17.22,-21.3,-21.73,18.44,-21.4,2019,12,-1
312348,2019-12-23 12:50:00,18.66,17.29,-25.68,-26.65,18.39,-26.0,2019,12,-1
312349,2019-12-23 12:55:00,18.68,17.31,-12.9,-13.58,18.43,-13.34,2019,12,-1
312350,2019-12-23 13:00:00,18.71,17.3,-7.93,-6.94,18.52,-7.52,2019,12,-1
312351,2019-12-23 13:05:00,18.82,17.38,-5.18,-4.79,18.52,-5.61,2019,12,-1
312379,2019-12-23 15:25:00,19.09,18.35,-5.47,-3.98,18.85,-5.17,2019,12,-1
312380,2019-12-23 15:30:00,19.08,18.38,-3.51,-2.28,18.89,-3.36,2019,12,-1
312382,2019-12-23 15:40:00,19.14,18.43,-3.82,-2.81,18.95,-3.8,2019,12,-1
312383,2019-12-23 15:45:00,19.09,18.46,-3.33,-2.19,18.89,-3.23,2019,12,-1
312384,2019-12-23 15:50:00,19.13,18.47,-3.38,-1.93,18.92,-3.09,2019,12,-1
312385,2019-12-23 15:55:00,19.2,18.48,-3.31,-1.71,18.94,-2.94,2019,12,-1
312386,2019-12-23 16:00:00,19.18,18.5,-2.88,-1.31,18.92,-2.69,2019,12,-1
312396,2019-12-23 16:50:00,19.36,18.91,-6.61,-5.07,19.12,-6.13,2019,12,-1
312397,2019-12-23 16:55:00,19.4,19.06,-8.77,-6.58,19.13,-7.94,2019,12,-1
312398,2019-12-23 17:00:00,19.57,19.65,-5.44,-4.82,19.51,-4.93,2019,12,-1
312399,2019-12-23 17:05:00,19.81,22.8,8.6,7.97,20.1,10.99,2019,12,-1
312400,2019-12-23 17:10:00,45.28,32.3,8.18,3.33,44.0,11.58,2019,12,-1
312401,2019-12-23 17:15:00,79.78,44.91,9.65,3.24,77.29,12.53,2019,12,-1
312402,2019-12-23 17:20:00,108.54,52.17,7.48,1.36,102.91,10.9,2019,12,-1
312403,2019-12-23 17:25:00,129.03,53.53,5.63,-0.16,121.08,9.6,2019,12,-1
312404,2019-12-23 17:30:00,141.02,54.15,6.82,1.37,131.1,10.87,2019,12,-1
312405,2019-12-23 17:35:00,134.79,58.52,0.4,-3.23,125.5,0.08,2019,12,-1
312406,2019-12-23 17:40:00,109.64,54.86,5.15,3.28,100.49,5.6,2019,12,-1
312407,2019-12-23 17:45:00,94.17,51.65,4.79,3.32,85.96,5.06,2019,12,-1
312408,2019-12-23 17:50:00,82.78,48.4,4.71,3.5,75.48,4.9,2019,12,-1
312409,2019-12-23 17:55:00,73.81,45.8,4.28,3.37,67.6,4.58,2019,12,-1
312410,2019-12-23 18:00:00,66.9,43.65,3.7,3.16,61.52,4.11,2019,12,-1
312411,2019-12-23 18:05:00,61.42,41.7,3.48,2.9,56.84,3.73,2019,12,-1
312412,2019-12-23 18:10:00,56.95,39.91,3.24,2.88,53.04,3.37,2019,12,-1
312413,2019-12-23 18:15:00,53.36,38.41,2.93,2.65,50.09,3.04,2019,12,-1
312436,2019-12-23 20:10:00,34.06,26.51,-8.68,-9.11,33.37,-8.38,2019,12,-1
312441,2019-12-23 20:35:00,58.27,37.88,7.55,0.98,54.64,12.18,2019,12,-1
312442,2019-12-23 20:40:00,102.41,101.0,2.62,-4.29,96.43,7.42,2019,12,-1
312443,2019-12-23 20:45:00,139.33,168.99,-0.37,-7.22,130.33,4.77,2019,12,-1
312444,2019-12-23 20:50:00,163.16,169.52,-1.73,-8.97,151.28,3.57,2019,12,-1
312445,2019-12-23 20:55:00,175.33,180.37,3.91,-2.58,162.13,8.96,2019,12,-1
312446,2019-12-23 21:00:00,185.25,184.0,7.0,1.53,170.91,12.13,2019,12,-1
312447,2019-12-23 21:05:00,191.65,169.66,10.79,3.06,177.22,14.52,2019,12,-1
312448,2019-12-23 21:10:00,193.51,181.67,11.66,4.6,179.5,15.03,2019,12,-1
312449,2019-12-23 21:15:00,199.14,196.78,11.7,4.16,184.87,15.12,2019,12,-1
312450,2019-12-23 21:20:00,204.91,205.79,13.78,5.67,190.66,15.92,2019,12,-1
312451,2019-12-23 21:25:00,207.16,204.57,15.82,6.18,193.27,18.71,2019,12,-1
312452,2019-12-23 21:30:00,203.0,197.62,13.23,4.01,189.48,15.99,2019,12,-1
312453,2019-12-23 21:35:00,207.94,227.28,12.95,5.08,193.89,15.94,2019,12,-1
312454,2019-12-23 21:40:00,214.37,231.76,13.57,5.33,200.29,15.68,2019,12,-1
312455,2019-12-23 21:45:00,220.24,233.56,13.36,5.09,205.76,16.19,2019,12,-1
312456,2019-12-23 21:50:00,225.37,236.21,15.37,6.76,210.66,17.64,2019,12,-1
312457,2019-12-23 21:55:00,230.11,241.12,15.53,6.82,215.2,18.18,2019,12,-1
312458,2019-12-23 22:00:00,234.2,248.51,15.65,6.74,219.33,18.04,2019,12,-1
312459,2019-12-23 22:05:00,237.88,252.62,16.34,6.91,222.84,18.73,2019,12,-1
